"M/Z","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
1424.82773149932,8.4048178312,32.0114070001,-0.2079563132,6.9941823867,2.8762817951,11.6842535887,3.5733847761,3.1145234118,14.8708752317,0.1599433058,61.8843407647,-0.371895479,1.5986523322,5.0342889227,-0.053157802,22.9405531525,5.6580271764,2.7080457466,4.9941004775,3.0903287041,4.8702405875,5.2936296329,1.6309714824,4.7751975993,7.3865065381,13.0793503894,14.0315642412,46.9105171501,15.4809721055,6.1297959674
1426.06650749668,5.3861379264,30.5421706113,1.7865872181,11.6015684358,-2.9280586555,11.9556780405,5.668425025,1.1081664447,16.0108425416,2.8893477063,60.4134137909,2.0736159119,1.9041589351,10.0563640626,1.5386162572,24.3894075326,2.5603430649,4.3848730735,3.71295952,5.2662733741,6.8922370056,5.5402724898,7.5153485972,5.1162765738,9.5337804898,13.2141081323,12.9902191175,48.2133365642,17.91698066,2.0028434812
1427.47520135284,6.2506243527,30.8386690595,2.6329211242,11.5389857043,5.1886626836,15.3634180895,6.3132341524,1.6596011031,15.08570744,2.702154243,60.088463291,0.5484056166,4.8988474698,12.5518720989,0.9193447619,31.5283571409,2.4947656865,4.1054241178,7.3182766574,5.7079079716,8.6168940559,5.315968992,2.3543031508,7.2434566605,9.1689798223,15.216321248,16.7041839324,48.5023471925,14.7388109405,8.3648725316
1428.5506226129,7.6578732366,30.1146298126,4.1285882028,8.5015071442,4.0545753998,15.9681626868,8.0558611162,2.343535613,20.0618911901,4.8674794924,61.5295086769,2.2598216969,6.6133086515,9.5587139977,3.3169087311,27.8061868795,7.1217915971,6.2487557243,13.6882778067,3.6398854136,9.5589752775,6.8382409247,7.7226291363,7.4256083764,7.5279855826,14.0024154861,11.8030922191,48.7182046595,17.0863678842,7.5184675935
1429.73401782778,9.5471344277,32.2146855188,3.2214277769,11.8257708825,4.2608293219,14.1360940105,7.5735000717,0.6148096383,17.0133779064,4.8243126632,61.015107665,1.0119129584,8.3570401746,14.7520793791,5.0552757623,28.9175038109,7.9499004282,11.2911930045,8.0683154921,5.7845067781,12.2986356999,8.4467764473,10.4181369332,8.995406914,11.9543047735,16.4666581652,16.33844591,49.0148388371,16.7786529383,7.7346218162
1431.4251215131,8.2450653807,29.1567097975,-0.2007933455,14.2838486714,8.308509235,15.1963996186,8.7602124029,2.0906828638,20.6175565937,6.4350196093,60.2637289481,9.4000464814,10.9420458631,10.5231364567,4.8924954856,30.0242694342,8.3895577287,8.2688672113,13.9119621385,9.7899863766,10.2338811549,8.2153702881,9.3682933681,9.5490075312,10.8793278032,18.9991494161,20.9930297688,50.6515397476,21.7960779158,5.5660928685
1432.94151364661,10.2387077982,33.6634771664,3.2931400022,14.11447242,7.0831136089,19.0825922297,9.3591822728,4.0111661645,25.1654888316,7.9233084853,61.7862105427,4.4979876771,10.8604088226,18.0476149964,4.7419069162,30.211791141,7.9649207974,10.3956482691,8.7572787297,9.4539310698,12.6211807179,10.4692886891,13.4513609727,7.0681432936,13.5142134394,18.7504119886,12.4653182087,49.8811404145,18.6355952146,5.8757130149
1433.89800261742,9.3761725855,32.8563889052,3.7284938628,13.2082349819,7.7263828889,18.8486251693,8.6677146891,2.2529244835,22.6514502755,4.8047903835,62.0864039779,5.3770502235,10.6049755104,12.2919628838,6.4349964267,29.6306537016,10.1449666103,10.4129942677,13.7941477291,10.0351779916,12.1894744637,12.7176589809,13.9533788113,8.8230450342,12.5227049028,20.6103531478,17.7672209046,51.8043471532,18.3584972872,7.888588565
1434.61544614261,10.6616253415,32.7680791341,4.0561297531,9.4707717792,14.5372675682,20.9500726249,9.1087882796,1.7333849482,24.1938747272,6.3554945548,60.3572888081,8.5319219436,8.5382548008,13.4478433591,7.5455901459,29.7848822557,13.3333817928,13.4717140462,16.1750008216,10.9522267368,12.968379379,11.2262252707,15.4016654837,9.8161736852,12.2183896747,21.3741523148,19.4086748294,51.1386480147,19.6135434903,8.399110853
1435.71209791181,14.7265958279,36.3420983568,-0.6192833664,12.9863480026,4.8838107936,17.7080431463,9.9475565058,2.1804360071,24.4570842425,7.6407603724,61.6369530411,9.6611762135,11.5008310718,12.2065456108,5.6424497886,29.0563102568,11.3609214851,13.1239775753,12.0681962732,10.6951661433,16.0520962858,10.7570178791,8.6477834918,9.0828667514,16.4544451486,19.9482778595,25.968150361,50.4596763814,20.0791019819,10.0541120068
1437.11535503095,13.9720598545,36.2124486132,6.4273348031,14.3501963874,12.0658841265,23.9816126506,9.4841777726,1.1304273829,27.1735707721,7.3464461354,61.3873659951,5.9458118614,7.443704788,20.4389496369,8.2019172487,33.2156194759,10.6813344269,16.4649522617,11.7938283088,9.3878561994,12.0228418195,14.3492475467,8.317896754,12.3821874547,19.9380090897,22.3274629552,21.3294526476,49.4089500639,21.3610811352,6.9067387945
1438.07315085975,13.2795386706,35.5370640609,1.7012571052,14.0863017703,8.1420034752,19.2912827835,8.0936964935,1.792674385,27.322309125,8.017646649,62.3101160666,5.7205701996,13.0913627114,17.9439087611,8.0647854548,29.8813203888,9.7251633858,11.809015404,15.2638655366,8.3227029308,12.7780768846,10.6879544196,9.7844816375,9.8999039518,17.9398828831,20.5181715702,19.035930168,51.2992317608,22.9041237466,9.3369327659
1439.01905066,10.1588193052,37.4195419993,-0.9739445199,16.4210746962,8.9146340657,19.7878468395,8.832423609,1.3860632837,24.5357307309,5.9159086162,62.5188177202,3.6760889617,10.5045514563,10.1025783115,6.201658303,31.3913688178,11.9796274388,11.6019324014,16.2040740023,7.7980076576,11.977453425,11.97731641,7.4071939759,10.4974498541,18.5303273669,17.5932877105,23.0221154681,51.6723698708,20.8952854814,5.9963545624
1440.52289912149,12.9875669853,38.4177794415,-1.6742091169,11.4720165229,12.4284221884,17.1329359048,9.9034939553,2.5613616378,24.7804926125,4.2165323303,62.7540502064,4.9857957466,8.4006126939,12.6151214963,6.1303545776,34.3599729017,8.145042975,10.2198612958,18.4645680925,11.5342359412,11.2343190402,12.6351487599,7.8820039029,9.6452456001,18.4103789027,18.5672764327,16.5171020178,50.6815309926,24.8629555653,7.0676639334
1442.23523224854,9.4902219019,37.8432423693,3.4402773719,16.2857401043,8.364889478,21.134434203,8.3674366095,3.305429396,24.5829279429,6.2122586538,61.034113641,4.0197846371,10.7934748878,13.4218755203,3.1499650555,33.3607542814,6.4984585384,8.636967144,12.4549879157,9.5769936359,14.2201912878,12.3243744825,10.33026765,9.4479551384,14.9730069605,17.6971789951,18.497403395,51.8352997994,23.257887003,6.1979412073
1443.70627035234,12.173259971,37.7133335265,0.994998633,12.4695245376,10.1798871057,18.892645193,8.5963859739,1.9868082263,19.8144485467,6.9382863461,62.3939608337,2.2254744359,11.7005887829,10.8432235132,5.387663801,29.4874317129,12.0873224238,13.6934411956,14.3616261778,9.7506742289,11.3162760387,13.699948738,5.5436057771,10.7569248866,15.6221643679,16.9077716777,18.7271158542,50.4217860815,22.6162074683,10.7463474481
1445.20772425452,9.2122378236,37.9589278474,4.972581013,17.7221709249,11.1705297933,19.4846043258,6.4973092294,4.8393819578,22.4820157998,7.7158841653,62.8631320975,4.435265745,9.5934120192,9.3855069917,7.4893097684,28.9158740405,4.9274512455,8.6615317234,12.4810851541,10.894491099,10.8749212502,11.3871681791,12.2171207889,8.003284892,16.0954727376,19.6389428881,26.4896755458,52.4677938769,25.3493753017,8.2795794631
1446.32400871044,12.9271632343,38.5905578165,2.6709304415,15.0352792711,7.1159902714,19.3417325374,7.9706410053,1.9721093715,20.6693202549,8.5300525982,62.6289350148,7.1033816964,11.2654827464,13.7490165116,8.4292715512,29.6005964863,4.7664583068,11.7473742676,15.0009131769,10.5669159058,14.2910225257,10.2787125757,10.908706067,10.0108864639,15.0723694658,19.4233725671,23.2569289701,52.3331760926,22.3461997933,10.9946603021
1447.22395092691,13.7638800003,38.4186803923,4.1786519634,15.3643445412,3.5303865317,21.3527166266,9.4082552825,0.4014986117,27.0795559815,9.2800055019,63.2735716644,2.8448176361,12.6969330253,13.4628166282,7.6168854937,29.0674847316,10.3291896265,11.891414842,16.6242915209,10.2017281115,11.4518090972,12.9529862758,12.5545405412,12.3558115422,16.9860937246,19.7810216881,21.9464999769,51.2249512022,22.087268635,8.6289143581
1448.51370125257,12.7915314721,38.2998927869,7.1841547977,17.1778210806,10.173454882,22.4689108144,9.2683020146,3.8923234671,30.5621962309,8.3465276482,62.3594910786,4.7208195417,12.5424431563,21.1740040869,7.9062451656,30.8189453388,11.1717085938,14.5544507414,16.5890959994,10.1835082412,19.447988708,17.40743441,13.5291689841,11.8477493162,14.4068546574,22.7239993284,26.8182097508,52.8047574201,22.3282968069,10.7129937438
1449.81413547583,15.5068856915,38.3499634932,8.6875767166,17.8030969717,15.6404970269,23.9018292131,12.2696849893,1.3225755797,30.4285968157,7.4304406042,63.7013248221,9.3875189828,12.0635415451,16.0524260807,6.4424628646,37.8976102698,10.4839879824,9.6717340342,19.3335003398,12.8676530608,14.920126517,14.9328026866,13.643541234,10.8397450971,16.9511382545,21.5095033535,19.4691183365,52.4535366034,24.9462127144,10.8921733425
1450.98372484751,14.8565406726,38.4860606713,9.6590240448,18.1683597316,12.2270582263,24.3244876736,11.942554393,4.1471860136,30.5736545918,11.5670067657,63.55429892,5.7666716162,16.6702924308,20.5792008514,8.4442737365,33.1462608516,16.0743929118,10.8058239355,20.7044196638,10.1929969939,21.6130733216,15.8934467264,17.5959471646,11.3883000117,16.2799466406,22.4246110734,30.2331670949,53.391256633,27.9454291345,14.144399856
1451.91103347903,20.4459517895,39.580908896,9.8927794561,18.0054410644,10.657730955,22.5284856615,13.535424955,5.700164111,29.7127395489,11.0225409038,63.6586402451,9.1872593844,13.7068053819,21.2661592669,9.2880228805,29.9757813728,21.1597785342,15.0491631117,16.1172728193,9.8983504378,19.9831191698,14.8447788347,19.5322916504,11.8743016163,22.1092257322,20.6483572552,34.2193903562,53.4115759387,26.8499986337,17.5752958809
1452.97525249431,18.4488874508,40.0412618742,9.2727966215,20.5061208337,13.4662497369,25.4998317907,15.3537341753,5.4243288155,34.0161879139,11.5629005514,63.3655004818,12.0003965262,19.7998032103,22.8346900368,11.4062297489,37.2187969853,12.5899463889,16.0237027239,19.0601843424,11.9640595488,23.3194631967,14.6261836417,23.1041246113,13.7447729842,20.1072777642,23.9429182676,30.6057267325,53.4359996462,26.241660593,15.539865206
1454.04670930542,18.5662140063,41.2278454557,12.0316707122,19.4991465225,19.8199935619,24.1750804044,13.9584219186,5.4922081494,31.347997174,15.0991513735,61.8902826218,14.951871909,16.2645987496,18.3198345118,10.6932683525,37.2156273396,15.6399510948,17.1219915953,21.9140401767,12.7885387388,19.9231531464,16.1140857989,21.6461870343,14.0295295955,23.2489173774,23.5647883002,28.7402354247,53.3317881536,24.490821003,14.7157597047
1454.95734956553,20.7985697199,40.3983462926,11.3633212822,22.8054715566,21.4807576685,28.3962105493,15.2827399605,6.2789111503,37.7245796866,13.2167313993,63.2956098913,12.0287112496,20.6908335563,29.7156357316,13.9479049577,40.422557413,15.9576962808,15.1956751895,20.6857416961,14.7431353379,20.1596396535,15.5285024603,24.37707096,14.1522062255,25.8254463187,25.4957152407,29.6343077859,53.4114453165,30.8614165534,15.3305497521
1456.04911381763,21.8373750245,40.9818844064,11.8503162092,20.1518306112,23.7690808895,30.0023126288,13.9582936344,7.8080041188,46.9281932566,17.0995394917,63.6456469979,17.3254765686,19.4281442833,28.6559085906,15.4841353426,46.29086559,19.9682471873,22.4439966484,23.3410140747,18.0901042919,21.243576167,14.7944376592,20.4031241086,16.6686638396,25.2892334831,29.3726867451,34.6227118647,53.5052548669,30.377720164,17.4865259858
1456.77555735745,22.9279479384,41.5461923699,16.0033576182,23.4481911819,24.8692296292,29.9327888241,14.4590217752,8.964251164,43.2330848238,14.2567793739,63.6327359599,16.2395587129,19.1373548915,24.379153882,16.9023117703,47.3862367232,17.203121342,18.4540460799,26.6228747954,17.0656785363,21.2185882853,16.7489690011,19.9555075879,16.9711673995,28.1452836147,31.7312039603,38.981183692,53.4447586311,33.825135677,21.0253030179
1457.09791297313,22.7090045861,41.5094751584,14.8133154076,24.2398385823,22.6522446178,29.4348123703,13.9183632196,8.5509174835,44.5904732054,13.6282233917,63.6110151202,15.2266614295,19.2313486279,23.696813205,18.0366721001,47.0233946207,16.2609442941,18.2513294045,27.6976691558,17.6864419776,22.28418413,15.0398317299,20.7357153589,17.0649960194,29.5033307749,33.1086660636,39.18092457,53.4136351766,32.5986619917,22.2317606125
1457.45125845069,22.154487701,41.507863721,11.2876115408,23.8876778593,19.8368281057,29.6873278671,14.0671695415,9.3567321367,45.947448994,13.6551696838,63.605829101,16.3102883516,21.9034299678,24.9705932882,16.0916829221,46.8476386866,18.2243500994,17.0815242087,28.948484082,17.5521382129,22.5557354957,14.4339853045,21.9891772645,16.965161036,29.7027111821,32.987975376,42.8917801877,53.4491712384,31.0510256837,22.7274374303
1458.35632167796,23.8747197729,41.4650635265,14.7546446361,26.0906580635,23.1394031329,30.6034936355,17.3400775646,8.6095181866,43.5667309492,15.7386252463,63.608835422,19.2784171134,20.0321223822,19.9726141163,13.4187918544,48.1426397366,22.1558787135,17.2796389347,21.6264565907,17.6920706098,21.0949995341,16.1020502466,23.8177244091,15.4580333312,29.5385882619,32.1966229863,39.054693173,53.5565895931,32.8318237428,19.7719328549
1459.94563191504,19.8443228109,42.4762237874,10.7412948087,21.7923530213,13.8653388346,29.3270005683,16.0288436432,6.7590983319,36.8984798627,12.224565757,63.608309191,14.593597739,19.9327861084,22.3876478599,11.0233213848,46.0781266512,14.6544038543,18.3614092692,26.146321705,18.2251695125,20.0127270387,16.0863217468,24.594565302,16.8106050912,29.7869259985,29.8692992874,40.9737484804,53.59322504,30.2244229345,20.1966915425
1461.84206622675,18.1781712509,42.3841857819,7.5306859735,24.0285079308,18.2134129885,27.6666536345,12.8510906825,5.449688906,37.3621512743,12.2473518476,63.5286597919,10.9203460946,17.5805831009,20.8515667402,12.4524523381,42.7297501152,17.047870218,16.8061176405,25.8735022477,13.816768634,19.4877874764,19.0580142381,17.0072934206,16.3095419167,27.3368093534,23.5973507427,33.3069755147,53.615294981,30.9167571905,15.9835561274
1463.19849376065,15.9192818479,42.6591476919,10.0104078819,23.4610457515,16.166635632,27.2961639035,12.4010509123,6.5858963635,32.8456777538,11.2516193467,63.3858190253,6.7611558081,19.5529829085,20.5138330809,13.5272356888,41.736540584,14.7334940748,16.3083554546,22.6033535341,13.7591134334,17.0823573772,17.8221708804,21.8592224205,14.9034171184,23.2343803975,24.1555016691,25.8872253381,53.5904813759,31.9047163277,13.2166220508
1464.24185394663,20.488898358,43.7207804267,10.3291723073,24.777238646,16.3614829127,27.1804692097,11.9368373473,5.4356559374,29.3619474,13.2561904011,63.5523575548,8.2139175143,17.0451527835,19.7184356334,11.0048849927,38.4143778232,20.8835493061,16.8167471231,23.4732841997,17.179306681,18.6223819196,20.8984183776,14.5579729534,15.7273375436,23.4483184368,25.2161879526,26.7376606514,53.6896979616,32.1413739556,16.5413411877
1465.55199739775,21.0634322523,43.3618673789,11.1301453809,22.9740736048,18.4857607908,27.4315262135,11.9689990511,9.4267724724,26.8711640692,12.1910433042,63.5546753303,7.7747753287,15.5918472483,21.9666797646,14.0801529224,42.5147126588,18.5932012755,16.2034504707,20.2594837734,14.9300413578,19.8783113314,15.9803715817,20.0415155832,15.8621742155,17.4555754819,26.561119971,26.9811712103,53.3152042961,31.2500238543,21.6751645746
1466.46059781866,18.9103286065,42.6210303415,11.7739857484,23.1078988354,17.866024851,27.824449455,11.8107223425,6.1547914207,28.399306839,12.1747171597,63.54632086,12.3159119775,14.8936872573,24.8039820916,13.4551618524,41.4391291778,17.8022469438,12.6146807809,24.3746367959,17.6018097497,17.2859419559,17.3094655394,20.6256856488,16.0045442913,23.4202551826,24.668572347,30.9122265557,53.6858343014,33.3790539179,20.6829409684
1467.73077516986,16.8085243025,43.2049372921,14.3196833768,26.701320499,16.1106513056,29.2307879701,14.0439710616,6.465591619,30.4686875055,13.6569235068,63.4087746808,13.3377526167,20.2277023177,27.2506582307,15.0627874104,43.4090775421,17.9919983474,18.2828311258,24.3139920409,15.7190516924,19.2456743623,19.5787637014,19.0323398804,15.4037198298,23.1236696584,22.4093412746,27.5030586525,53.7600253991,33.6432979779,16.8980804731
1469.55343122727,20.4423286583,43.1507016616,15.4248509276,24.9712931333,14.8020077539,31.395726351,14.9037286448,7.4297967797,35.8520038491,16.4271999767,63.2809539212,11.7030026075,23.5296109036,27.2958587924,10.9481040727,41.1837063206,18.4700154501,16.8605266921,22.5277205702,19.0570186751,19.2324047924,20.4926975465,24.5448668639,16.4126399817,19.4184356141,23.3821489129,30.6264873782,53.8095091857,30.8883368392,19.926417787
1471.17384060264,20.6198978831,42.7025708318,15.4643723078,22.7974597714,25.6306313591,32.076928449,15.6742562793,9.2555096049,33.938923017,15.9289084532,63.4953794303,19.3630185301,21.7447864792,36.1520307659,14.6359132349,40.02042816,16.537874188,20.084141212,26.029841887,19.9656982866,21.5229621746,19.9194544276,28.5596186872,16.9224073677,22.2660693565,27.8578994414,35.7206055412,53.7339769051,34.6998243067,16.4711338769
1472.32578608316,24.4560950521,42.1421443916,16.8687575818,25.3294627287,24.8672320207,32.7925781468,16.0418420987,11.2264099351,40.6845812372,18.3980093758,63.3919117658,10.7671742349,25.1737294744,28.8568846448,11.9917858526,45.831397615,17.9727987618,21.9719597386,27.2776633732,15.4750106137,26.2890970778,18.4504773131,26.1027561541,17.0749454258,25.060605003,27.268222279,30.146635001,53.8709027482,34.8089266743,19.3315260556
1473.54753995937,23.7137155316,42.6892451959,18.8761591998,24.6972585945,19.106388176,32.100467281,17.4326146119,12.0239197226,40.7711631697,18.030284186,63.4787656064,16.2792572498,25.2296902177,34.4383468964,13.5411398293,47.513141937,15.520571579,17.7953726556,28.7326073339,17.2662477339,25.4051781348,20.1277502327,25.8481042454,14.3418930064,27.7915692518,28.2774597102,44.7385862937,53.6980806678,34.6244391737,20.5170999042
1474.73362844948,24.1692270621,43.4408153377,19.6293687384,26.1386420064,31.7626392324,31.9931704393,18.1713641293,10.9561452391,40.3834420381,19.7587211164,63.467519972,17.20070865,27.0036567681,35.1298263326,17.4766355225,42.2982526125,20.4468785954,19.7937320102,24.353698951,18.1762761006,23.7037128541,22.3276206114,30.4386899235,20.6295490408,27.3750144436,26.4906539786,39.7856018552,53.9249331122,36.3751911618,18.7521718327
1475.66322704605,27.1290184493,43.3528516165,21.0816652454,24.6603531805,38.011269173,32.1485839954,17.1834658146,12.6626064252,42.2064441246,20.194986664,63.3012805134,20.0097265541,27.8597982871,43.5116457061,17.7264237281,42.1585937912,24.3134206752,20.752537086,29.7333749214,18.993434474,28.3374888734,16.7681354035,31.1856648574,18.4304119274,29.099358412,26.9715026094,43.6661176119,53.945904193,38.3300582904,24.427917441
1476.5127984552,29.6379197197,43.0185941729,21.315184532,24.8845302363,33.2460317134,37.1841584311,17.2804417432,11.7583556614,42.4596554698,21.8407430078,63.3254100221,18.4191501844,29.147321863,41.6308525545,16.2785193806,43.289797133,24.9520060763,20.7600982189,28.5858442821,19.3845715766,26.9393619891,19.7377125248,27.4762686707,19.4181147927,30.8913515734,28.5765142316,45.4063921325,53.9645637836,35.5626662865,26.4754671904
1477.8127667075,25.7162057074,43.7395271294,22.2325728701,27.4255335251,36.9641687529,30.6574686887,16.5093788491,12.3793179012,44.8344508306,19.8749984034,63.3704069292,23.0356755482,31.8189378188,43.6979931894,16.6147885337,43.867489896,31.8824306904,26.344895122,31.9587929001,19.8503638007,25.7171360802,23.401388567,29.4067501895,20.4084874136,32.3835818594,29.2727344293,42.8887999236,53.9771105826,36.9660682966,19.6616218876
1479.42340891223,27.6671646109,42.9111093618,19.721146599,26.4454679469,34.7424300308,35.302474455,17.4338251913,15.4038213117,39.636074558,23.8858621057,63.422809325,19.5969809582,30.7109610873,39.3035829071,19.017563966,44.5282555546,30.0279672072,27.4242869119,31.5070322708,21.6997762527,30.4746509107,24.8328794463,28.1342250481,19.0996840345,29.9502664083,29.4306812896,45.130023694,54.0302741507,38.4297976995,24.1376272186
1480.66488624457,27.8887219817,42.3361454292,17.8183999902,26.761474977,31.1015004654,37.2397379121,18.0877484253,13.5654678544,40.7429905313,19.6292354939,63.4113323633,20.2037000702,28.5130928276,40.5859858944,17.3932732579,44.4616546064,27.3456950003,27.4640921979,36.7636225244,22.0291306455,28.7662794247,23.44687239,33.200175863,20.1029955382,31.5297308579,25.9266600857,42.7929907087,54.0573145795,34.6462626523,25.512528917
1482.13409417054,27.8108956807,42.4181377592,16.9364765978,27.6316865493,32.1413371182,35.7304935698,18.7355128372,9.4639923176,42.7674281578,20.5445851746,63.3973725822,18.6265158577,24.5543970858,44.7900984268,18.1892926154,41.941090714,23.7237494735,20.8330774368,37.3192191445,21.1507293237,25.6633968346,21.3781547901,29.3532769543,17.5327472508,30.5390916761,30.3712207702,42.0602192229,54.0902046837,37.158852952,25.6581356027
1483.81880089773,26.7446305037,43.018266869,17.3457452505,27.8816600316,23.9979320386,36.4326802234,15.5705225974,10.7177023638,40.5104363816,21.9126345129,63.3682566342,11.5311191729,22.8373973089,42.9726848096,16.6971451172,44.317049141,19.8557232063,22.0535400626,38.7926799704,21.0240314304,23.9625271896,22.8295634425,28.3429513528,18.5550705249,31.4027738017,25.494020299,38.2522924756,54.1277441966,38.329951679,24.7731134734
1485.01032715135,24.4319901671,42.7080884272,14.5309722037,25.4545911012,19.914803878,34.9893522298,15.3298261887,8.1108191103,39.8498046314,20.9523583487,63.3698383355,16.1456479838,23.3135590816,36.6509458302,15.1452091211,41.0049359161,25.9812370049,20.089627895,35.2330542754,20.8437097623,26.0890614008,18.5258324523,31.1172509845,19.6010792891,25.3901414803,26.8499561661,36.4399602651,54.155077065,37.0069758445,21.1506949572
1485.84195310363,20.5052111455,43.4222647339,16.6554919052,24.2688920734,30.8869053168,33.542261402,13.496466498,6.3317597301,34.3749741747,19.5143957761,63.3622439803,14.3640588995,20.3971500118,40.9149526306,15.2231552967,45.728677169,22.7794212079,23.4175974806,33.3550245024,19.3772602323,24.7459972921,21.0574916559,27.5813646537,17.544872858,25.8343072465,25.5901069968,34.2271171987,54.1729698335,35.9886221752,27.2329314508
1486.83595970637,22.86710983,42.1848641314,16.3793622371,25.668391085,25.7014194619,32.8882203489,15.6937835822,14.0909302287,39.5300681448,18.1795704669,63.3527500357,8.5064333819,27.2083981798,39.3080007337,16.6572217249,46.8656192667,20.1909334455,22.0400177977,34.4630325408,19.1872169433,27.9306357257,19.8997956982,27.1024078007,18.5395350114,26.3040887372,27.8494816553,34.9760873565,54.1953381518,36.8886671173,24.2292197367
1488.35867813096,26.0902679498,43.9086192051,15.9822688254,26.3411737255,34.986684762,34.3724739086,13.9202149491,9.3294757998,43.7489127817,17.9570492983,63.3383530761,12.9904734023,23.2018637832,36.6692621674,18.8035684721,45.4110274855,20.9781782716,20.425333409,34.4000398402,18.9194455765,22.4246829889,21.0957663304,23.7798673112,18.149829236,22.962891674,27.2697351834,39.9035622453,54.2292582755,36.7184694446,24.5314613739
1489.74554913741,26.2066743874,42.8689712447,17.883628801,25.8858535693,24.4048312485,36.4863295793,13.656243676,11.7123777861,40.598112774,20.1216288664,63.3252883398,16.4611383355,23.8615146624,40.8168574882,15.8647712984,46.3099214112,26.2537206729,19.3982660652,35.3201573968,20.2346387371,23.0407938633,21.9739442857,27.0334953741,17.1870534004,27.185717413,25.3715611435,36.8055338099,54.260039599,35.2780251714,24.957416231
1490.64888440747,26.1155831648,42.8332914416,16.202310662,24.1289371813,25.8292982727,34.5369705863,14.0183810404,13.1068763543,41.9151302452,19.8383496294,63.3168189448,17.4698193895,29.8432175995,40.7153194911,17.2610385763,45.4623988354,30.8218637036,20.4031105211,35.2768996279,21.5354164366,22.4880990562,21.0178029025,29.7936622843,19.681446582,32.0883022629,29.1246193613,43.0975948527,54.2799940152,37.1668993454,26.353696304
1491.71568285481,26.4380346132,42.7137212369,17.3613336864,24.4639626155,28.1875423337,35.2831087617,17.4686313577,13.4932846983,46.8444585082,19.1559305298,63.3066701184,19.1771504798,25.6350091753,43.5926373672,16.9026548726,43.1289217422,20.7602140222,22.9939414448,38.1592585593,22.6360414777,28.760669681,25.3670154903,36.1534011872,18.8990678522,31.3915517176,29.0115618965,38.8431528475,54.3039052754,36.0323177195,25.5627657749
1493.17764224147,26.332533052,42.5394301924,20.2987960485,25.9166509176,34.7958969043,34.5116073507,19.420158162,17.2742754001,47.3307643849,20.9528230453,63.2930799027,18.2374786464,26.8791847736,42.1358762986,18.9874524669,45.979575251,29.4849303121,24.7278992813,40.6549551804,22.1014969766,25.2142581571,23.1488841033,33.3677197993,17.8522508426,31.8479060006,28.3487215113,36.6969591861,54.3359246607,39.3326052667,28.3966658633
1494.57555246698,27.6368785232,42.4990469003,20.8565064537,28.084397716,32.2406385394,38.2060659598,18.1566586149,13.3494887998,46.922239912,21.9415363269,63.2795156192,21.0540315825,32.9556980478,44.8983167821,19.2629787389,46.7567445289,22.7803548964,25.2987231299,37.4712226546,24.1798775915,27.40112961,25.6229193526,38.3619175087,20.5003920466,32.6428930827,30.6005462195,42.7535772229,54.3678829483,40.01625611,31.8634353702
1495.92715665907,26.5537152007,42.1127494077,21.8459819276,28.6483838274,32.1997206932,36.7104915166,18.2786887817,16.3175735651,41.3567015457,22.8298409469,63.2669253146,22.0344816553,32.9011057274,51.9451537591,18.5415498103,45.6479606808,35.0057594208,23.9505183778,40.1510448462,22.8013545437,30.5440398315,21.5175033821,41.3700385472,21.8690561979,33.6800574536,29.7931790387,47.4032969935,54.3975464815,36.7672641581,28.2557738612
1496.9805794393,27.0587608376,42.6753580845,23.9179829833,26.3106537093,41.4660976687,37.3412231715,18.3211172547,13.722618293,49.1224661622,24.182880183,63.2572147181,21.2085949529,29.7068289903,38.9941569588,21.4620428512,45.3984948166,34.3052680588,25.7666824223,40.5320250346,22.5089784218,29.8330882764,23.519085994,40.3527310754,23.4448193719,34.5345738226,28.9449057366,46.8609590775,54.4204252449,37.2339039646,29.1852097275
1498.32140355465,30.8129381192,42.2496954019,23.7885687866,30.5045084702,33.7884891345,42.2062442671,17.8537685241,16.5670214713,44.43575674,22.8231064549,63.2445524114,19.2731335292,31.1255776946,47.811020063,20.5085199169,47.1291302719,32.4443763652,26.8761779554,37.4621945825,23.3449338803,32.2469844232,26.5522747316,34.7704308873,22.4093903347,32.3244309111,28.1855632092,43.1880306932,54.4502584195,40.428747097,31.0359866012
1500.31732810984,30.4099729633,43.0758227125,23.0283586292,27.6904559577,34.8476296882,37.9333153288,19.1608875138,16.5310508047,43.6473978654,24.0084110044,63.2255758319,21.0062705607,27.8805996184,46.9293627331,22.5549079125,43.2929480358,29.3682855181,24.3926490256,32.4114561077,25.8232143065,31.7299562046,23.437585258,33.7509196994,19.7404499388,34.0052863491,26.948690722,50.5682506595,54.4949684098,42.4299984358,29.2096666013
1502.00360696605,29.0586793668,42.5519448925,21.1533249,27.6636084252,31.2070766669,39.6485089484,15.669590756,15.5291016074,46.2769074359,23.8658797648,63.2094862645,16.1456921772,24.8930920714,45.8728614873,19.8085091982,45.325537364,30.3761982956,23.5973924983,41.8855041595,22.9010750193,29.911034032,26.2532674302,33.6962240666,20.9486959021,29.6775096784,29.4285299096,45.9732734854,54.5328764216,41.1677210829,26.6120016976
